image_name,DATE,DATE_CONFIDENCE,CITY,CITY_CONFIDENCE,STATE,STATE_CONFIDENCE,ZIP,ZIP_CONFIDENCE
f1413_14.png,07-09-89,0.174,SOUTH,0.269,WINDSOR Ct.,0.909,06014,0.118
f0499_10.png,,,,,,,,
f0440_17.png,8.7.89,0.986,BOCA RATON,0.971,FL,0.988,33431,0.988
f1079_06.png,8-23-89,0.929,Williston,0.949,Vermont,0.343,05495,
f1514_35.png,09-20-89,0.04,Arlington,0.99,To,0.989,76013,0.136
f1833_03.png,09/16/89,0.987,"TRUMAnn, AR",0.333,,0.363,72472,
f1122_02.png,8-25-89,0.34,BINGHAMTON,0.987,N. Y.,0.961,13905,0.987
f0387_49.png,8/9/89,0.931,LAS VEGAS,0.908,NV.,0.932,89121,0.862
f1098_11.png,Aug. 24.1989,0.983,Fayetteville,0.971,,,13066,0.962
f0687_43.png,8-17-89,0.935,ALTOONA,0.957,PA.,0.521,16602,
f0981_17.png,"17,",0.492,,,,,,
f0881_03.png,8.9.89 ALAMEDA,0.075,,,CA,0.04,94501,
f0115_34.png,8/7/89,0.975,"PAINESDALE,",0.979,MI,0.924,49955,
f2086_25.png,10/06/89,0.974,"MILWAUKEE,",0.977,Wi,0.084,53217,
f0047_00.png,08/05/89,0.992,Burghill,0.993,,,$4404,0.99
f0001_41.png,8-7-89,0.856,Allendale,0.86,MI,0.86,49401,0.859
f0810_40.png,8/20189,0.995,Baltimore,0.995,md.,0.995,21218,0.995
f0140_09.png,08/05/89,0.721,MEIroSE,0.995,FI.,0.995,32666,0.995
f0465_42.png,08-05-89 PALM,0.172,"BAY
EL",0.738,,0.25,32907,
f1228_30.png,8/24/89,0.906,HERMINIE,0.913,PA.,0.909,15637,0.364
f1121_47.png,08-24-89,0.984,WARNER,0.986,"Robins, GA",0.982,31093,0.984
f1770_47.png,"Sept 18, 1989",0.644,Stanton,0.758,nebraska,0.265,68779,
f0505_13.png,,,RIVERSIDE,0.978,CA,0.977,92507,0.276
f0557_33.png,AUG. 9,0.479,"89 FT. MYERS
FL. 33905",0.071,,,,
f1341_45.png,08/29/89,0.93,"GRIFTON,",0.214,NC,0.28,28530,
f0879_35.png,8-21-89,0.995,WALcott,0.995,TA,0.995,52773,0.995
f1663_13.png,"Sept. 15, 1989",0.808,Wheatridge,0.156,Co.,0.17,80033,
f1654_46.png,9-21-89,0.99,"OMAHA,",0.992,Ne.,0.99,68132,0.347
f2008_26.png,09/22/89,0.994,,,Co.,0.0,81422,0.117
f1276_10.png,08-25-89,0.233,Spencer,0.974,NC,0.493,28159,
f1649_03.png,9/16/89,0.499,CHEYENNE,0.986,WY,0.987,82009,0.987
f0277_33.png,"AUG. 10,1989",0.943,ANDERSON CALIF.,0.947,,0.95,96007,
f1809_16.png,09-19-89,0.988,"Huntsville
tx",0.545,,0.374,77340,
f0569_42.png,,,,,,,,
f0901_39.png,,,,,,,,
f1323_11.png,"Aug. 26, 1989 West",0.153,"Newfield, maine",0.98,,0.363,04095,
f0709_40.png,8-18-89,0.03,GLENVIEW,0.118,,0.118,12,0.118
f1501_00.png,9/16/89,0.984,FT. WORTH,0.985,tx.,0.984,76109,0.748
f0669_11.png,8/1/89,0.422,Columbus,0.888,r,0.883,43 212,0.74
f0774_40.png,8-12-89,0.683,Boise,0.988,Idaho,0.988,83709,0.988
f1506_35.png,9/15/89 Fallas,0.683,,,Tx,0.99,75240,0.991
f2029_03.png,9-16-89,0.989,Douglas,0.989,A2,0.989,85608,0.989
f0381_28.png,8-6-89,0.155,Knoxville,0.991,Tn,0.991,37923,0.119
f1995_29.png,9-25-89,0.7,Saucier,0.683,MS,0.985,39574,0.966
f1992_08.png,,,,,,,,
f0980_43.png,8/23/89,0.987,S. Wey mouth,0.855,MA,0.988,02190,0.988
f0185_23.png,8/5/89,0.976,HOLLYWOOD,0.984,FL.,0.984,33019,0.981
f0109_19.png,8-8-89,0.995,Seattle,0.995,KA,0.995,98112,0.995
f1266_29.png,8-27-89,0.909,Lynchburg,0.942,VA.,0.312,24502,
f0865_24.png,08-20-89,0.363,"INDIANAPOLIS,",0.972,INDIANA,0.976,46201,0.281
f0495_04.png,"08/10/89 SANTA MARIA,",0.253,,,CA.,0.072,93454,
f0128_00.png,8/3/89,0.978,MALVERN,0.983,OHIO,0.983,44444,0.688
f0314_27.png,08-09-89,0.741,Roseville,0.753,CA,0.776,95661,0.776
f1963_27.png,9/25/89,0.99,Madison,0.993,WI,0.993,53711,0.993
f1129_22.png,8/25/89,0.972,Dunstable,0.984,MA,0.983,01827,0.983
f0246_12.png,"AUG. 5, 89",0.952,TALLAHASSEE,0.986,FL,0.986,32303,0.986
f2039_13.png,9-20-89,0.825,PEARL RIVER,0.805,LA,0.599,1,0.23
f0962_04.png,"August 23,89",0.091,,,,,,
f2059_42.png,9/18/89,0.924,Jackson,0.929,MS,0.363,39212,0.171
f0751_28.png,8/9/89,0.995,cincinnati,0.995,OH.,0.995,45242,0.995
f0805_48.png,8-18-89,0.814,Warren,0.825,I/,0.825,61087,0.825
f1462_01.png,8/23/89,0.995,Garner,0.995,N.C.,0.995,27529,0.995
f0000_14.png,08/02/89,0.972,FLINT,0.995,Mi,0.995,48504,0.995
f0235_17.png,8/6/89,0.987,Casselberry,0.988,Fla.,0.988,32707,0.379
f0658_30.png,8/14/89,0.954,Hunlock,0.777,Creek Pa,0.499,18621,
f1733_23.png,09-18-89,0.098,Harrah,0.987,OK,0.987,73045,0.987
f1873_22.png,09-22-89,0.812,Washington,0.989,Iowa,0.989,62353,0.988
f0304_23.png,,,,,,,,
f0170_40.png,,,,,,,,
f0351_22.png,08-10-89,0.738,DAPHNE.,0.705,AL,0.734,36526,0.594
f1729_47.png,9-18-89,0.588,Grafton,0.987,ND,0.988,"582,37",0.988
f1289_06.png,,,,,,,,
f0696_13.png,"AUG. 14,1989
SAN",0.15,,,,,,
f1429_14.png,9/21/89,0.987,Brooklyn Center Mn,0.385,,0.169,55429,
f0195_27.png,,,,,,,,
f1790_11.png,9/22/89,0.987,Tahlequah,0.987,OK,0.981,74464,
f0707_44.png,8-17-89,0.525,COLUMBIA,0.984,MD,0.985,210 45,0.803
f1174_47.png,8-23-89,0.985,PROVIDENCE,0.985,R.I.,0.985,02909,0.984
f1032_06.png,25/89,0.99,NORFOLKC,0.99,VA,0.99,23518,0.989
f0822_30.png,08/2/89,0.995,Kankakee,0.995,Il,0.995,60901,0.995
f2079_27.png,10-01-89,0.982,"Longmont,",0.683,Colorado,0.273,80501,
f1451_24.png,09-21-89,0.923,"Elkhart Lake
wi",0.814,,0.251,53020,
f0716_15.png,8-16-89,0.8,"PHILADELPHIA,",0.156,PA,0.282,19132,
f0611_34.png,8/14/84,0.682,QUINCY,0.971,FL,0.977,32351,0.675
f1889_05.png,,,,,,,,
f1525_00.png,9/18/89,0.977,METAIRIE,0.741,"LA,",0.673,70005,
f1850_16.png,9-17-89 Phx.,0.272,,,AZ,0.923,85028,0.267
f0969_31.png,8/25/89,0.072,"ADVANCE, NO",0.0,,,27.006.,0.119
f1022_17.png,08-24-89,0.988,Willow Hill,0.995,,,62480,0.161
f0597_00.png,08-09-89,0.464,Edmonds,0.992,WA,0.993,98020,0.99
f1868_06.png,9-23-89,0.949,Eden,0.322,"Prairie, Mn",0.011,55347,
f1317_00.png,08/10/89,0.386,Honolulu,0.973,HP,0.973,96821,0.973
f0497_00.png,08/09/89,0.989,Birmingham,0.99,AL,0.99,35215,0.273
f0935_28.png,,,,,,,,
f1292_22.png,08/28/89,0.482,marion,0.749,Ky,0.741,42064,0.74
f1025_22.png,8/22/89,0.255,,,,,,
f0023_08.png,08/08/89,0.526,Toledo,0.928,OH,0.928,43619,0.921
f2091_28.png,9-30-89,0.293,Pine Bluff,0.99,AR,0.989,71603,0.654
f0684_13.png,8-12-89,0.952,Seattle,0.973,wa,0.172,98115,
f1004_07.png,8-22-89,0.528,HAVERHILL,0.968,", MASS.",0.002,01830,
f1081_19.png,08/22/89,0.994,Aunor,0.995,S.C.,0.995,29511,0.975
f1847_26.png,,,,,,,,
f1263_18.png,8/28/89,0.984,Kill Devil Hills,0.827,N.C.,0.954,27948,
f0150_25.png,08-03-89,0.002,Detroit,0.989,mi,0.989,48223,0.989
f1188_01.png,8/23/89,0.704,Salem,0.753,NH,0.739,03079,0.704
f1782_05.png,9/20/89,0.856,Carrollton,0.891,M5,0.885,38911,0.297
f0753_05.png,"Aug. 11, 1989",0.118,"Honolulu
HI",0.907,,0.224,96822,
f1181_27.png,8-23-89,0.986,"SO. PORTLAND ,
ME",0.987,,,04106,0.923
f0005_26.png,8/2/89,0.983,"WARREN, MICH",0.959,,0.981,48092,
f0239_15.png,08/04/89,0.609,ValdostA,0.985,GA,0.985,31602,0.429
f1051_38.png,08-24-1989,0.957,"Creswell,",0.957,N.C.,0.589,27928,
f0157_12.png,8-9-89,0.986,Heppner,0.987,OR,0.987,97836,0.298
f1142_44.png,,,,,,,,
f0914_27.png,8-21-89,0.993,Morton Grove,0.813,IL.,0.994,60053,0.988
f1070_09.png,8/20/89,0.989,Charlotte,0.989,NC,0.989,28208,0.237
f1342_17.png,8-26-89,0.881,CHARLOTTE,0.994,NC,0.981,20202,
f0316_21.png,,,,,,,,
f0447_21.png,8-7-8.9,0.947,DAYTON,0.95,OHIO,0.322,45459,
f1217_02.png,8/24/89,0.988,Latham,0.989,N.Y.,0.363,12110,0.363
f1961_34.png,,,Advance,0.995,mo,0.995,63730,0.995
f1635_40.png,09/16/89,0.525,LONE WOLF,0.862,OKLA,0.954,73655,0.959
f1710_15.png,9-14.89,0.083,BILLINGS,0.981,MT,0.982,59101,0.482
f1048_31.png,8-25-1989,0.74,"Louisville,",0.824,KENTUCKY,0.155,40207,0.08
f0576_01.png,8/14/89,0.987,LAWNDALE,0.987,CA,0.988,90260,0.988
f0197_34.png,8/8/89,0.993,"STEUBENVILLE, OHIO",0.993,,0.99,43952,
f1221_17.png,8/30/89,0.295,Huntingtown,0.988,MD.,0.988,20639,0.987
f0478_10.png,AUG. 9.1989,0.913,WEST HILLS,0.923,C.A.,0.924,91304,0.923
f0744_23.png,18/18/89,0.995,"Wirth,",0.995,Que,0.995,60482,
f0229_10.png,"august 8,",0.118,"1989
Glendale Ca.",0.118,,0.236,91285,
f1764_25.png,"SEPT. 16,1989",0.98,OMAHA,0.984,NE,0.981,68121,0.174
f2025_00.png,9/16/89,0.987,Onida,0.988,SD,0.988,57564,0.988
f0979_22.png,8/22/89,0.886,"NEWTON,",0.886,MA.,0.128,02165,
f1638_14.png,09/16/89,0.986,Littleton,0.986,Co.,0.987,80122,0.371
f0354_10.png,08/08/89,0.918,ROLLING Hills,0.887,EST. CA,0.889,90274,0.908
f1824_18.png,9-16-89,0.579,Palestine,0.983,Ar.,0.611,72372,
f1581_39.png,9/17/89,0.834,HOUSTON,0.86,TX,0.856,77014,0.341
f1461_46.png,09/11/89,0.987,CHANTILLY,0.953,VA,0.825,22021,
f1712_10.png,9-18-89,0.602,Hartford,0.988,S.D.,0.988,57033,0.987
f0322_19.png,,,"Aug 9
Santa Cruz California, 95062",0.0,,,,
f0648_23.png,8/16/89,0.987,Turnersville,0.987,NJ,0.988,08012,0.987
f0474_10.png,8/8/89,0.841,,,,,,
f0045_12.png,08/03/89,0.682,Inkster,0.983,mi,0.983,48141,0.973
f1955_30.png,9-26-89,0.969,"MINNEAPOLIS,",0.967,MINNESOTA,0.974,55406,0.972
f0573_31.png,08-11-89,0.95,"Aloha,",0.948,OR.,0.947,97007,0.934
f0303_00.png,08/09/89,0.984,Frostproof,0.987,FL,0.987,33843,0.978
f1380_34.png,9-1-89,0.995,AURORA,0.995,,,60504,0.995
f1633_35.png,9-18-89,0.886,South Jordan,0.995,UT.,0.995,84065,0.995
f1176_40.png,8/24/89,0.922,Rochester,0.958,NY,0.954,14624,0.363
f0204_21.png,8-5-89,0.172,"Chattanooga,",0.816,Tn.,0.363,31412,
f0555_35.png,08/08/89,0.874,PORTLAND,0.989,OR,0.99,97212,
f1484_21.png,09-17-89,0.115,HURST,0.989,TX,0.289,76054,
f0894_09.png,8/23/89,0.957,Schenectady,0.973,N.Y.,0.977,12309,0.957
f1903_48.png,9-16-89,0.99,HOTSPRINGS,0.99,AR,0.989,71901,0.323
f0274_49.png,08/06/200,0.989,MIAMI,0.99,FL,0.99,33157,0.99
f0182_29.png,8/5/89,0.993,HERNANDO,0.994,FI,0.834,32650,
f1716_48.png,"Sept 16,89",0.995,"Edmond, (Pklas,",0.989,,0.988,73013,
f1054_20.png,,,,,,,,
f0625_26.png,8/21/89,0.989,JACKSONville,0.99,FI,0.512,32216,
f0777_12.png,08/12/89,0.447,Oak Harbor,0.955,UA,0.964,98277,0.957
f1864_10.png,9-17-89,0.807,"Grant,",0.794,nebraska,0.778,69140,0.304
f1822_45.png,9-16-89,0.862,"Richland, ms",0.416,,0.86,39218,
f0291_06.png,08/05/89,0.585,"W. PALM BEACH,",0.489,FL.,0.171,33411,
f1938_21.png,08/12/89,0.994,Boise,0.995,Idaho,0.995,83712,0.995
f0419_29.png,08-16-89,0.27,MEDrar,0.979,OK,0.981,97501,0.98
f0451_44.png,08/05/89,0.001,"GURLEY,",0.995,"AL,",0.995,35748,
f1308_43.png,8-28-89,0.994,WINSTON-SALEM,0.995,N.C.,0.994,27106,0.535
f1172_25.png,08-25-89,0.929,"SPARTANBURG,",0.784,"SC.,",0.264,29301,
f1120_05.png,,,,,,,,
f0542_10.png,,,,,,,,
f0398_37.png,8-7-89,0.989,Birmingham,0.99,AL,0.99,35209,0.99
f1676_30.png,09 16 89 SALT,0.363,LAKE CITY,0.331,UTAN,0.327,84116,0.118
f0360_15.png,08-05-89,0.385,"HINCKLEY,",0.949,OHIO £,0.941,44233,
f1787_36.png,9/19/89,0.943,"Prescott Valley,",0.924,Az,0.692,86314,
f1268_12.png,,,Fairfax,0.986,Va.,0.986,22030,0.977
f1106_01.png,08/24/20,0.991,PADUCAH,0.09,Ky.,0.162,42001,0.03
f1361_36.png,08/31/89,0.989,STAUNTON,0.989,VA.,0.989,,
f0756_22.png,08/12/89,0.965,"SAVANNAH,",0.601,"GA,",0.205,31405,
f1471_42.png,09-16-89,0.988,"AUSTIN,",0.989,TX,0.989,78131-2246,0.989
f0463_09.png,8-9-89,0.886,OROVILLE,0.89,Calif.,0.289,95965,
f1659_04.png,09/18/89,0.749,TUCSON,0.992,AZ,0.992,85710,0.992
f1053_00.png,08/23/89,0.46,Topsham,0.974,maine,0.974,04086,0.973
f1220_42.png,"8-28-89
P.O.",0.859,"Box 358,",0.992,Worthington Pa,0.956,16262,
f0335_14.png,,,AUGUST 89 GRAND RAPIDS MICHIGAN,0.129,,0.525,49504,
f2043_25.png,9-22-89,0.968,Gettysburg,0.984,SD,0.526,59442,
f0438_19.png,"4
89",0.097,"Painesville
Ohio 44077",0.02,,,,
f0911_02.png,8-20-89,0.861,"Du Quoin ,",0.305,"IL,",0.249,62832,
f0760_23.png,08/15/89,0.95,Duncansville,0.957,P2.,0.173,16635,
f1720_48.png,9-18-89,0.99,Great Falls,0.99,Mr,0.255,59405,
f1828_25.png,"Sept. 16, 1989
Gainesville",0.958,,,,0.613,76240,
f0388_26.png,8/05/19,0.995,DETROIT,0.995,m.,0.995,48224,0.995
f1280_21.png,,,Charlotte,0.967,NC,0.97,282'0,0.961
f0245_40.png,08/05/89,0.28,ORLANDO,0.995,- FI.,0.995,32806,0.37
f1797_27.png,9-21-89,0.974,BARABOO,0.978,WI,0.978,53913,0.969
f0984_25.png,08/23/89,0.987,"ROWLAND,",0.973,N. C.,0.826,28383,
f0854_12.png,8/23/89,0.875,PHILA,0.927,PA,0.93,19144-1831,0.922
f1941_44.png,08-26-89,0.261,HAMPTON,0.953,VA,0.949,23466,0.022
f2053_20.png,09-30-1989,0.866,Madison,0.95,We.,0.171,53711,
f0377_25.png,8-12-89,0.825,SACRAMENTO,0.832,Ca,0.225,95825,
f1592_44.png,9-19-89,0.994,Lubbock,0.994,TX,0.99,19403,
f0168_36.png,8-6-89,0.545,"ST. PETE,",0.685,FL,0.253,33733,0.072
f0349_40.png,08-01-89,0.0,TROY,0.25,MI,0.263,48098,0.007
f0353_18.png,8-9-89,0.932,HONOLULU,0.994,HI,0.994,96816,0.994
f1736_04.png,9-16-89,0.855,Phoenix,0.993,Az,0.993,85021,0.875
f0516_45.png,08/08/89,0.738,"Bonners Ferry, Idaho",0.989,$,0.989,3805,
f1196_16.png,8-25-89,0.363,VERGENNES,0.973,VT.,0.983,05491,0.982
f0895_48.png,8/23/89,0.908,"PITTSFIELD,MASS.",0.923,,,01201,0.341
f0099_18.png,8-4-89,0.987,DouglasVILLE,0.987,GA.,0.584,30134,
f1603_40.png,09-18-89,0.41,Shreveport,0.785,LA,0.786,71/07,0.777
f0184_49.png,,,,,,,,
f0718_13.png,08-16-89,0.894,EmmitsbuRG,0.994,MD.,0.988,21727,
f2058_01.png,15 SEP1989,0.0,"LITTLE ROCK, AR",0.0,,0.0,72215,
f0888_25.png,8-18-89,0.987,Leaf River,0.995,,,61047,0.995
f1802_35.png,9-23-89,0.948,"Moberly,",0.952,Missouri-,0.614,65270,
f1477_37.png,"Sep 16,1989 Clovis",0.923,,,N.M.,0.973,88101,0.971
f1395_14.png,8-30. 89,0.173,Walnut Creek,0.118,CA,0.155,94598,
f1295_00.png,08.29.89,0.987,Pelzer,0.993,SC,0.252,29669,
f1036_49.png,,,,,,,,
f1866_14.png,09-17-89,0.975,PUEBLO,0.984,Co,0.984,81006,0.983
f0415_28.png,8-10-89,0.978,"North Pole, Alaska",0.497,,0.584,99705,
f1726_01.png,Sept 166.1989,0.985,Wolf Point,0.985,mr,0.985,59201,0.985
f0873_42.png,8/22/89,0.735,Camby,0.746,In.,0.742,46113,0.277
f0343_35.png,08/04/1989,0.274,GAINESVille,0.992,GA,0.993,30501,
f1674_35.png,9-16-89,0.033,Newcastle,0.046,()y.,0.0,82701,
f0568_00.png,08/11/89,0.986,Anchorage,0.987,AK,0.985,99502,0.604
f0087_24.png,8/9/89,0.857,NEST LINN,0.829,OR,0.862,97068,0.86
f1151_39.png,08/04/89,0.9,Versailles,0.995,KY,0.989,40383,0.995
f0706_13.png,8/17/89,0.995,Pittsburgh,0.995,PA.,0.995,15239,0.995
f1186_07.png,8/27/89,0.679,MALDEN,0.77,MA,0.765,02148,0.721
f1569_23.png,9/16/89,0.91,MesQUITE,0.163,TX,0.93,75150,0.295
f2000_40.png,09/16/89,0.945,"Shreveport,",0.948,LouisIANA,0.948,21107,0.947
f1158_21.png,8-26-89,0.928,NASHUA,0.934,N. H.,0.907,03062,0.268
f1949_20.png,09.25.89,0.611,St. Louis,0.971,Mo,0.988,63129,0.74
f1990_33.png,09-22-89,0.507,Dumas,0.931,AR.,0.93,71639,0.926
f0601_32.png,8-10-89,0.98,DOWNEY,0.982,CA,0.977,90240,0.307
f0466_11.png,8/7/89,0.886,ORLANDO,0.95,FI,0.95,32806,0.946
f0187_18.png,8-9-89,0.995,Knoxville,0.995,Tenn.,0.995,37922,0.995
f0855_46.png,8/22/89,0.993,Chelsea,0.993,,,05038,0.993
f1019_45.png,8-24-89,0.988,Southern,0.025,"Pires, NE,",0.99,28387,
f0180_29.png,08/08/89,0.987,PALMDALE,0.988,CA,0.644,93550,0.575
f1940_28.png,8/23/89,0.995,Greenville,0.995,S.C.,0.995,29605,0.995
f1685_23.png,09/18/89,0.995,Mesa,0.995,AZ,0.995,85208,0.995
f0433_14.png,8/8/19,0.987,BRADENTON,0.987,,,34209,0.504
f0608_06.png,8/12/89,0.901,SAN,0.92,FRANCISCO Ca,0.878,14132,0.118
f0653_02.png,,,CLEVELAND,0.116,HTS- OH-,0.0,44118,
f1467_22.png,,,,,,,,
f0434_21.png,08-08-89,0.0,PLANTATION,0.0,FL.  17,0.0,333,
f1379_47.png,8/10/89,0.825,White Hall,0.843,MD,0.836,2/16/,0.834
f0259_41.png,08/07/89,0.963,SARASOTA,0.982,FL,0.963,34233,
f0453_45.png,8-5-89,0.682,PUNTA GORDA,0.609,FL,0.594,33950,
f1388_41.png,"Toluca
8/8/89",0.828,LAKE,0.196,CA.,0.363,91601,
f0928_42.png,"AUG. 23,1989",0.995,SPFLD.,0.995,MA.,0.995,01105,0.995
f0090_10.png,8/6/89,0.987,"Masury,",0.987,Ohio,0.988,44438,0.506
f0112_07.png,8-9-89,0.254,Anchorage,0.825,Alaska,0.823,99508,0.739
f0306_35.png,8-09-89,0.99,"Slendale,",0.991,Ca.,0.99,9/201,0.989
f1486_35.png,9-17-89,0.995,Houma,0.995,LA,0.995,70364,0.813
f0384_36.png,8-3-89,0.432,"CINCINNATI,",0.988,OHIO,0.988,45233,0.261
f1978_04.png,9-21-89,0.95,HARTLAND,0.955,WI,0.955,53029,0.953
f0559_18.png,8/11/89,0.944,Fallbrook,0.118,CA,0.525,92028,
f0630_16.png,08/15/89,0.989,UNIONTOWN,0.985,PA,0.989,15401,0.825
f0161_16.png,8-4-89,0.931,CANTON,0.936,OHIO,0.936,44708,0.529
f1636_00.png,9-16-89,0.072,"Billings, Montana",0.024,,0.073,59102,
f0066_37.png,,,,,,,,
f1800_08.png,9-21-89,0.995,madison,0.973,wocon,0.995,53705,0.995
f0954_02.png,8-22-89,0.975,Swampscott,0.984,ma,0.383,01907,
f0003_42.png,,,Charlotte,0.995,MI,0.995,48813,0.994
f1715_20.png,9-18-89,0.001,ABERDEEN,0.07,SD,0.986,57401,0.983
f1194_03.png,08/23/89,0.957,BRIDGEPORT,0.991,et,0.994,06610,0.875
f0521_14.png,08/09/89,0.885,SANTA CLARA,0.907,CA,0.939,95050-3937,0.591
f2006_31.png,9/24/89,0.985,Howard,0.988,S.D.,0.284,57349,
f1647_28.png,9/19/89,0.977,Laramie,0.979,Wy,0.683,1,0.98
f1011_35.png,"aug 27, 1989",0.745,,,,,,
f0782_49.png,08-07-89,0.604,Nashville,0.809,TN,0.808,37217,0.392
f0883_14.png,08/21/89,0.787,"DOLTON, IL",0.38,,0.732,60419,
f1427_16.png,09-22-89,0.982,Minneapolis,0.987,MN,0.985,55432,0.362
f0983_14.png,,,,,,,,
f0685_40.png,8-17-89,0.995,"Whitaker,",0.995,Pa,0.995,/120,0.995
f0798_05.png,8/20/89,0.971,"MISHAWAKA
In",0.94,,0.949,46545,
f1575_36.png,09/16/89,0.985,Amherst,0.987,TX,0.987,793/2,0.987
f1030_04.png,08-24-89,0.119,HAMPTON,0.988,", VY,",0.155,23666,
f0163_13.png,,,,,,,,
f1867_44.png,9/08/89,0.99,"AUBURN,",0.99,N.Y.,0.99,13021,0.981
f1389_01.png,9/2/89,0.946,"FARMINGTON,",0.951,CT,0.952,06034,0.907
f0164_32.png,08/09/89,0.386,Albany,0.953,OR,0.955,97321,0.118
f1668_08.png,9-21-89,0.994,Marshfield,0.995,Mo,0.973,65706,
f0400_25.png,,,,,,,,
f0548_49.png,08/09/89,0.363,UPLAND,0.987,CA.,0.987,91786,0.986
f0269_21.png,,,,,,,,
f1008_28.png,8/23/89,0.681,"Dudley,",0.989,NC,0.943,28333,
f0422_45.png,8-11-89,0.363,Fresno,0.993,Ca.,0.993,93711,0.993
f0717_46.png,8-17-89,0.99,LINDEN,0.995,PA,0.995,17744,0.99
f0267_24.png,08/09/89,0.321,TAMPA,0.987,FL,0.987,33686,0.892
f1108_14.png,8/24/88,0.989,AUGUSTA,0.989,GA,0.989,30909,0.989
f1789_37.png,9/21/89,0.875,Glendale,0.25,AZ.,0.119,85310,
f1083_27.png,8.26.89,0.906,RESTON,0.909,VA,0.59,22090,
f1215_02.png,,,,,,,,
f1253_43.png,8-25-89,0.825,Bedford,0.995,", VA.",0.994,24523,0.17
f0026_17.png,,,CINCINNATI,0.988,OH,0.988,45246,0.335
f1594_09.png,9-16-89,0.995,GATESVILLE,0.995,TX,0.987,76528,0.988
f1075_00.png,"AUGUST 25, 1989",0.32,SANDSTON,0.288,VA,0.172,23150,
f1678_19.png,9-17-89,0.857,Tulsa,0.898,OK,0.903,24/14,0.896
f1312_23.png,8-25-1989,0.995,Leesburg,0.995,9A,0.118,31763,
f1249_33.png,08/29/89,0.994,Naperville,0.995,II,0.995,60563,0.995
f1879_44.png,,,,,,,,
f0442_00.png,8-7-89,0.372,Winchester,0.976,TN.,0.978,37398,0.977
f1623_09.png,09-16-89,0.479,BLANCHARD,0.727,OK,0.741,73010,0.703
f1776_35.png,09-22-89,0.994,MINNETONKA,0.995,MN,0.995,55343,0.995
f1836_34.png,18 Sept. 89,0.995,Kaycee,0.995,"Wyo,",0.995,82639,
f2062_39.png,9-29-89,0.585,Newport,0.874,a,0.288,72112,
f0060_43.png,8/5/89,0.982,Palm Harbor,0.983,FI,0.976,34683,0.363
f1340_02.png,8-28-89,0.991,RANDOLPH,0.07,MASS,0.948,02368,0.119
f1444_03.png,9/22/89,0.989,Alexandria,0.99,Mr.,0.99,56308,0.99
f1353_42.png,08/25/89,0.984,CROFTON,0.988,MD.,0.988,21114,0.988
f1029_30.png,8-23-89,0.587,HAINES,0.989,ALASKA,0.989,99827,0.115
f1072_34.png,08/26/89,0.003,PREASANTVILLE,0.002,NJ,0.995,08232,0.995
f1723_34.png,9-17-89,0.738,LONEWOLF,0.905,OK.,0.894,73655,0.862
f1831_15.png,9-15-89,0.976,RICHARDSON,0.984,TX,0.982,75081,0.318
f1234_26.png,8/30/89,0.334,"TEMPLE HILLS, MD",0.27,,0.551,20748,
f0889_48.png,"AUG. 22, 1989",0.855,SPRINGFIELD,0.909,MA.,0.909,01/09,0.909
f0781_31.png,8/10/89,0.972,Portland,0.982,OR,0.982,91230,0.458
f0260_38.png,,,,,,,,
f1465_32.png,08-27-89,0.927,Bowling Green,0.924,Ky,0.526,42101,
f1368_03.png,09/01/89,0.981,Fenwick Island,0.981,De,0.985,19944,0.985
f1562_13.png,09-18-89,0.548,New Orleans,0.971,LA.,0.363,70129,
f0369_34.png,08/07/89,0.985,TAMPA,0.989,FL.,0.989,33418,0.0
f0155_13.png,08/08/89,0.366,Redmond,0.987,Oregon,0.358,97756,0.976
f0407_39.png,8-8-89,0.274,HUNTINGTON BETON,0.924,CA,0.075,92646,
f1599_48.png,,,,,,,,
f0635_33.png,8/16/89,0.995,minotola,0.995,NJ,0.798,08341,
f0219_48.png,08-08-89,0.363,OCEANSIDE,0.847,CA,0.852,92056,0.827
f1065_10.png,8/24/89,0.683,"George town,",0.363,DE.,0.297,19947,
f1454_12.png,9-21-89,0.995,SHOREVIEW,0.995,MN,0.995,55126,0.995
f1973_24.png,09/24/89,0.971,Casspille,0.984,Missouri,0.983,65625,0.29
f1661_05.png,,,,,,,,
f1928_20.png,082489,0.906,CORNING,0.907,NY,0.063,14830,
f1257_26.png,8-25.89,0.0,CONWAY,0.995,S.C.,0.994,29526,0.994
f0509_28.png,San,0.995,,,,,"CA £
95120",0.001
f1634_38.png,9-16-1989,0.005,MANHATTAN,0.018,KS,0.006,66502,0.0
f2075_09.png,10-03-89,0.995,Dangerfield,0.991,Joyas,0.995,15638,0.979
f0682_48.png,08/12/89,0.396,"Baker, Oregon",0.119,,0.255,97814,
f1799_27.png,09-22-89,0.987,"Two Rivers,",0.479,Wi.,0.763,54241,
f0473_21.png,08/07/89,0.989,Vancouver,0.989,WA,0.255,98664,0.256
f0646_22.png,08-16-89,0.986,New Tripoli,0.969,PA,0.376,18066,
f1200_36.png,08-23-89,0.985,"Pawtucket,",0.987,R.I.,0.494,02860,
f1503_02.png,9/16 /89,0.995,DALLAS,0.995,TX,0.995,75217,0.995
f0977_37.png,08/19/89,0.994,Hidalgo,0.995,IL,0.994,62432,0.994
f1731_34.png,9/18/89,0.328,Glendale,0.988,az,0.986,84302,0.983
